"term","estimate","std.error","statistic","p.value","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","KEGG","FDR"
"phenotypesmim",2.075825586424279,1.3253437534475614,1.5662544762628718,0.1204800168792811,"X - 21410",NA,".",NA,0.8212184183681699
"phenotypesmim",1.8955787215175333,1.2156585279464607,1.5593019568740418,0.12211606996221287,"1-docosahexaenoyl-GPE (22:6)*",NA,"Lysolipid",NA,0.8244988994766714
"phenotypesmim",2.050895779028029,1.3240666823260234,1.5489369277272087,0.12458782325484108,"dihomolinolenate (20:3n3 or 3n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C03242",0.8288904159403713
"phenotypesmim",2.0141598925429296,1.3040217321736316,1.5445754030384078,0.1256396883971931,"adrenate (22:4n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C16527",0.8310740930215476
"phenotypesmim",1.7624168602113757,1.143788530509174,1.5408590077632711,0.12654150051260488,"X - 24455",NA,".",NA,0.8331061585162649
"phenotypesmim",1.9608108965776265,1.2731272536936111,1.5401531079386603,0.12671336937402414,"glycohyocholate",NA,"Secondary Bile Acid Metabolism",NA,0.8333393798647206
"phenotypesmim",1.8833003463170563,1.224167109811283,1.538434035045579,0.12713269208443492,"myristoleate (14:1n5)",NA,"Long Chain Fatty Acid","C08322",0.8339054895746495
"phenotypesmim",2.0002700561828477,1.3018489620183322,1.5364839659139202,0.12760968649285023,"X - 22764",NA,".",NA,0.8342664521285675
"phenotypesmim",2.0212508914721132,1.3187492887403827,1.5327029244525565,0.12853856928116406,"glycerate",NA,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","C00258",0.8358710408357342
"phenotypesmim",1.1380291446498942,0.7464854412564141,1.5245161951644637,0.13056806713313326,"2-hydroxyhippurate (salicylurate)",NA,"Benzoate Metabolism","C07588",0.8392828997743407
"phenotypesmim",-1.9880086321256867,1.3041633139553142,-1.5243555855718571,0.13060813338176144,"X - 12111",NA,".",NA,0.839417613351969
"phenotypesmim",2.001281652198379,1.3175742270258126,1.5189137819703056,0.1319713958622484,"X - 24309",NA,".",NA,0.8412513833967533
"phenotypesmim",0.016865811418413645,0.01113190113623665,1.515088142807155,0.1329364646122081,"phenylalanylphenylalanine",NA,"Dipeptide",NA,0.8431023758297648
"phenotypesmim",-2.2382857776491285,1.482992627782832,-1.5093033746199451,0.13440627407694067,"trimethylamine N-oxide",NA,"Phospholipid Metabolism","C01104",0.8456948945735704
"phenotypesmim",1.8553691390369191,1.2365074560189584,1.5004916711221774,0.13666965258693486,"X - 17351",NA,".",NA,0.8490585254794467
"phenotypesmim",1.8410257335719653,1.2305978272230413,1.4960417553526901,0.1378239516125867,"docosapentaenoate (DPA; 22:5n3)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C16513",0.8506655602112494
"phenotypesmim",1.8762961035219263,1.2542093887097427,1.4959990894759208,0.13783505586686892,"N-formylmethionine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C03145",0.850704215194626
"phenotypesmim",1.6924022190284547,1.135652332244271,1.4902467691709282,0.13933857970521044,"theanine",NA,"Food Component/Plant","C01047",0.8526082108107763
"phenotypesmim",-1.9324820190535,1.299869976533331,-1.4866733242099368,0.14027903117092008,"3-phenylpropionate (hydrocinnamate)",NA,"Phenylalanine and Tyrosine Metabolism","C05629",0.8537153517946208
"phenotypesmim",1.9495053687892867,1.3117582006154735,1.4861773822908702,0.14040994287449596,"palmitate (16:0)",NA,"Long Chain Fatty Acid","C00249",0.8538364781661605
"phenotypesmim",1.880974696677151,1.2660167587790294,1.4857423360581725,0.1405248587234365,"X - 12442",NA,".",NA,0.8539871697354195
"phenotypesmim",2.0732140366747505,1.3967685827219636,1.48429314799919,0.14090818611733555,"X - 18921",NA,".",NA,0.8548247951926962
"phenotypesmim",1.8390269722570673,1.2408133557153775,1.4821141018399147,0.14148610512131718,"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)",NA,"Phospholipid Metabolism",NA,0.8556904040795814
"phenotypesmim",-1.8113243411667648,1.2228829095433529,-1.4811919661573705,0.14173122682196393,"1,3,7-trimethylurate",NA,"Xanthine Metabolism","C16361",0.856373324279874
"phenotypesmim",2.0050070646569966,1.3542297213872687,1.4805516619463008,0.14190162694871492,"X - 16397",NA,".",NA,0.8567536844196987
"phenotypesmim",1.6028933865932864,1.0864722390680996,1.475319229479933,0.14330009391638845,"2-hydroxyadipate",NA,"Fatty Acid, Dicarboxylate","C02360",0.8585585388929788
"phenotypesmim",-1.8693437689740473,1.269325835689967,-1.4727059959020914,0.144002537813305,"1-(1-enyl-oleoyl)-GPC (P-18:1)*",NA,"Lysoplasmalogen",NA,0.8593872833062883
"phenotypesmim",-1.4637532472814898,0.9941748780505646,-1.472329747611106,0.1441038946676835,"5alpha-androstan-3alpha,17alpha-diol monosulfate",NA,"Steroid",NA,0.8595943832582185
"phenotypesmim",-1.802267891664569,1.2285292271561032,-1.467012629269392,0.1455422072873856,"androsterone sulfate",NA,"Steroid",NA,0.8612846853082754
"phenotypesmim",1.101165404632441,0.7551940151018574,1.4581225256186923,0.14797192876217988,"salicylate",NA,"Drug","C00805",0.8644065519266155
"phenotypesmim",2.1917256507484693,1.5049681939306734,1.4563268908853972,0.1484664850318524,"2-aminoheptanoate",NA,"Fatty Acid, Amino",NA,0.8655285002213274
"phenotypesmim",-1.6346339833078842,1.1224002895240195,-1.4563734512230833,0.1484536451529627,"N-(2-furoyl)glycine",NA,"Food Component/Plant",NA,0.8655285002213274
"phenotypesmim",1.895500167872293,1.3041419104362015,1.4534462489885762,0.14926255135228117,"N-acetylglucosaminylasparagine ",NA,"Aminosugar Metabolism","C04540",0.8663964899558544
"phenotypesmim",-1.3342786429081637,0.9198650168695506,-1.4505156935404824,0.15007580086743488,"X - 21318",NA,".",NA,0.8681333708724142
"phenotypesmim",1.6014471702552666,1.1045100612732568,1.4499163261665093,0.15024255128298578,"1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",NA,"Phospholipid Metabolism",NA,0.8682578716511787
"phenotypesmim",1.1615122534833744,0.8010845295732045,1.4499247090718326,0.1502402180804557,"xanthosine",NA,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","C01762",0.8682578716511787
"phenotypesmim",-1.7142574331436584,1.1836821462184006,-1.448241353154077,0.15070930718876005,"X - 14904",NA,".",NA,0.8688468061237774
"phenotypesmim",1.429192333257411,0.9877700893011208,1.4468876398845107,0.15108735858942154,"bradykinin",NA,"Polypeptide","C00306",0.8689672079214578
"phenotypesmim",1.7532446496218665,1.2115168448072895,1.4471483885151817,0.15101448235249995,"X - 12283",NA,".",NA,0.8689672079214578
"phenotypesmim",2.0215239412831973,1.4047705183072527,1.439042117511928,0.1532928387537978,"17-methylstearate",NA,"Fatty Acid, Branched",NA,0.8713738159119877
"phenotypesmim",1.707113845672018,1.1889743904695624,1.4357868927671575,0.15421518915381233,"5-dodecenoate (12:1n7)",NA,"Medium Chain Fatty Acid",NA,0.8730265133614533
"phenotypesmim",1.9706544968606314,1.372986190398704,1.4353054026627678,0.15435197949931953,"X - 12707",NA,".",NA,0.873160903647956
"phenotypesmim",-1.7543175405466387,1.223585314378703,-1.4337517130445656,0.15479401782981275,"X - 21796",NA,".",NA,0.8735057638202032
"phenotypesmim",-1.6739421640711514,1.1688941739769247,-1.4320733230929739,0.15527263058928145,"caffeine",NA,"Xanthine Metabolism","C07481",0.8741998673732492
"phenotypesmim",1.889894341631108,1.3199030206566857,1.4318433339828536,0.15533830346633654,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",NA,"Sphingolipid Metabolism",NA,0.8743670005216343
"phenotypesmim",1.8946411173969548,1.323992251828946,1.431006197188633,0.1555775267916321,"gamma-glutamyltryptophan",NA,"Gamma-glutamyl Amino Acid",NA,0.8746029510424859
"phenotypesmim",-1.6339120930847733,1.142157209150929,-1.4305492098582566,0.1557082369175679,"X - 21312",NA,".",NA,0.874879836975459
"phenotypesmim",1.8350895370376925,1.2853271817285359,1.4277217218497038,0.15651885318350325,"2-keto-3-deoxy-gluconate",NA,"Food Component/Plant",NA,0.8761529612914706
"phenotypesmim",-1.5885198087686336,1.1140729358576968,-1.4258669766047876,0.15705235469142614,"lactate",NA,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","C00186",0.876657373240867
"phenotypesmim",-0.8079440934838759,0.5683213234208645,-1.4216325521989277,0.15827559381248985,"X - 17673",NA,".",NA,0.8785804962052396
"phenotypesmim",1.9284648418175288,1.3581953567476306,1.419872945549954,0.15878605736159795,"X - 13684",NA,".",NA,0.8789079629307237
"phenotypesmim",-2.016589148634275,1.4205703865370716,-1.419562992264058,0.1588761060013459,"X - 14056",NA,".",NA,0.8792116687874347
"phenotypesmim",1.7636559184296148,1.2427151787812496,1.4191956037418485,0.15898289172377503,"X - 13435",NA,".",NA,0.8793273815844592
"phenotypesmim",1.9053772602962673,1.3534497219076747,1.4077931595498472,0.16232462646575824,"N-palmitoylglycine",NA,"Fatty Acid Metabolism(Acyl Glycine)",NA,0.8841928653394313
"phenotypesmim",1.663192467319434,1.1869707594949548,1.401207615280352,0.1642790289147643,"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",NA,"Phospholipid Metabolism",NA,0.8861041336344126
"phenotypesmim",1.7922058443322326,1.2848221311840513,1.3949058012260362,0.16616602856477902,"X - 12844",NA,".",NA,0.8886025638498694
"phenotypesmim",2.2404584535403966,1.608481472507174,1.3929028663588812,0.16676923535725183,"X - 13737",NA,".",NA,0.8891520207552213
"phenotypesmim",1.637140010552121,1.1758144358828682,1.3923455611623474,0.1669373709993736,"indolepropionate",NA,"Tryptophan Metabolism",NA,0.8892244449189534
"phenotypesmim",1.785654575835832,1.2852188771112167,1.389377799872846,0.16783490567852072,"X - 16580",NA,".",NA,0.8900300918187218
"phenotypesmim",-1.4156222993749805,1.019548227489158,-1.388479976921969,0.16810715621655106,"valylleucine",NA,"Dipeptide",NA,0.8905001612081351
"phenotypesmim",1.5839975861162436,1.141015103000649,1.388235424711414,0.16818137108590958,"sarcosine",NA,"Glycine, Serine and Threonine Metabolism","C00213",0.8905498914484519
"phenotypesmim",1.676255094526635,1.2078701186084533,1.3877776001759132,0.16832037536830874,"pentadecanoate (15:0)",NA,"Long Chain Fatty Acid","C16537",0.8906838909204919
"phenotypesmim",-2.1289611818582337,1.5380541138702326,-1.3841913380414759,0.16941226368632775,"ursodeoxycholate",NA,"Secondary Bile Acid Metabolism","C07880",0.8922403247373738
"phenotypesmim",-1.610038463040221,1.1696039971310823,-1.3765671688789358,0.17175145687137808,"X - 12261",NA,".",NA,0.8941305666484645
"phenotypesmim",-1.856070766655082,1.3519207293094884,-1.3729139042073089,0.17288098590599155,"caffeic acid sulfate",NA,"Xanthine Metabolism",NA,0.8955488554798311
"phenotypesmim",-1.543475903326642,1.1258727908781456,-1.3709150055245398,0.1735013942681421,"solanidine",NA,"Food Component/Plant","C06543",0.8961646136697822
"phenotypesmim",-1.5539979159671775,1.1387544550334008,-1.3646470572285025,0.17545776208288794,"1-methylxanthine",NA,"Xanthine Metabolism","C16358",0.89785133750923
"phenotypesmim",-1.4762094543777862,1.081759645449131,-1.3646372006832306,0.17546085163572683,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",NA,"Steroid",NA,0.89785133750923
"phenotypesmim",1.8878889376112542,1.384132344614266,1.3639511748693198,0.17567598897491027,"X - 16944",NA,".",NA,0.8979334914336136
"phenotypesmim",1.7073469563136063,1.2551953433670175,1.360224100046219,0.1768482892767573,"1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)",NA,"Phospholipid Metabolism",NA,0.89901161467329
"phenotypesmim",2.1245905910402296,1.5621304491925125,1.360059649396413,0.1769001509596592,"X - 21411",NA,".",NA,0.89901161467329
"phenotypesmim",1.7866526634678006,1.3152981939594983,1.3583631998226682,0.1774358203347414,"1,2-dilinoleoyl-GPC (18:2/18:2)",NA,"Phospholipid Metabolism",NA,0.8995890626781334
"phenotypesmim",1.791524182711722,1.325978829824684,1.3510956151152058,0.17974451265185862,"X - 21792",NA,".",NA,0.9029569242411998
"phenotypesmim",1.6908317976493938,1.2570771210567482,1.3450501718049044,0.18168217713263116,"linoleate (18:2n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C01595",0.9052370491499737
"phenotypesmim",1.7866603776005765,1.3290548355892462,1.344309000469832,0.18192081351108752,"X - 16570",NA,".",NA,0.9054251189714553
"phenotypesmim",1.5684568349372439,1.1685995204396096,1.3421679604551044,0.18261149415863528,"carboxyethyl-GABA",NA,"Glutamate Metabolism",NA,0.9060421245338043
"phenotypesmim",1.5310339213313333,1.1409998970583113,1.3418352843664536,0.18271898946059828,"isovalerylcarnitine (C5)",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9060820442709012
"phenotypesmim",1.5562982102771818,1.170755152812421,1.329311433341633,0.1868004560577751,"10-heptadecenoate (17:1n7)",NA,"Long Chain Fatty Acid",NA,0.9114655264767345
"phenotypesmim",1.5700059553495727,1.1833146887258117,1.3267865009266036,0.18763153946849143,"O-sulfo-L-tyrosine",NA,"Chemical",NA,0.9122209154492419
"phenotypesmim",-1.8289083158388093,1.3793978543999208,-1.325874409623784,0.18793243527953585,"S-1-pyrroline-5-carboxylate",NA,"Glutamate Metabolism","C04322",0.9126232570392538
"phenotypesmim",1.4602357582128354,1.1041500294159914,1.322497594810721,0.18904958195853036,"1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*",NA,"Phospholipid Metabolism",NA,0.9138407936723936
"phenotypesmim",0.6364522982344879,0.48130561777665265,1.3223454593663817,0.18910002946368254,"1-palmitoyl-GPA (16:0)",NA,"Lysolipid","C04036",0.9138733897296821
"phenotypesmim",-1.8060327595179528,1.368107418800895,-1.320095728375544,0.1898472077468213,"acesulfame",NA,"Food Component/Plant",NA,0.9148925528502264
"phenotypesmim",1.7773442308639638,1.3468184140342072,1.3196613681128522,0.189991720994025,"X - 12100",NA,".",NA,0.9151213792326369
"phenotypesmim",1.6739190995532671,1.2712851348442178,1.3167141294060578,0.19097445155032275,"X - 24804",NA,".",NA,0.916048552377459
"phenotypesmim",2.007373868203682,1.5305984651444136,1.31149606766023,0.19272367491065234,"X - 21607",NA,".",NA,0.9175702780058521
"phenotypesmim",1.5613347120002525,1.190578543888248,1.3114084072951386,0.1927531625891983,"X - 18899",NA,".",NA,0.9176468940149662
"phenotypesmim",-1.8048668539609047,1.3769681793585282,-1.3107542214967645,0.1929733275229203,"1-(1-enyl-palmitoyl)-GPC (P-16:0)*",NA,"Lysoplasmalogen",NA,0.9178246879699657
"phenotypesmim",1.4213980582313928,1.08501205088281,1.310029743056665,0.1932173681351808,"pyroglutamine*",NA,"Glutamate Metabolism",NA,0.9181815395338284
"phenotypesmim",1.7106257279377732,1.3119032477712271,1.3039267421922538,0.19528230624267368,"X - 22520",NA,".",NA,0.9211611390836145
"phenotypesmim",1.656635189951875,1.2777144371346885,1.2965613769434485,0.19779618418352196,"3-methylglutaconate",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9239925812499036
"phenotypesmim",1.5540323586513756,1.1981788419012673,1.2969953268290406,0.19764740920233298,"myristoleoylcarnitine (C14:1)*",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9239925812499036
"phenotypesmim",1.728811497010745,1.3386645248998772,1.2914449175681624,0.19955658249815741,"X - 21295",NA,".",NA,0.9256833510317115
"phenotypesmim",1.536024155113222,1.189703495855706,1.2910982950490715,0.19967626236277072,"xanthurenate",NA,"Tryptophan Metabolism","C02470",0.9259451801122109
"phenotypesmim",1.688948836446423,1.309377131941364,1.289887225953215,0.20009483130642602,"oleate/vaccenate (18:1)",NA,"Long Chain Fatty Acid",NA,0.9261198350211377
"phenotypesmim",-1.5214474948112102,1.1795878837279807,-1.2898127522324263,0.20012059207942962,"X - 19438",NA,".",NA,0.9261480645976848
"phenotypesmim",-1.8469812226740052,1.4355635075414432,-1.2865897001221207,0.201237816015397,"X - 17690",NA,".",NA,0.927337379122747
"phenotypesmim",1.5974318121256779,1.2460452796448032,1.2820014153747612,0.2028362362028551,"X - 12450",NA,".",NA,0.9281665533486003
"phenotypesmim",1.5396126518257984,1.2024920349072625,1.2803516423662091,0.20341325636455163,"X - 24765",NA,".",NA,0.9287167490042283
"phenotypesmim",-1.5735814850202678,1.2338041667250865,-1.2753899909392101,0.2051559402802868,"X - 23641",NA,".",NA,0.9303911683553299
"phenotypesmim",1.1076700313074443,0.8691067947620017,1.2744924306002825,0.2054723643978192,"N-palmitoyl-sphingosine (d18:1/16:0)",NA,"Sphingolipid Metabolism",NA,0.9308129070279056
"phenotypesmim",1.5943083949682517,1.2523098825680306,1.27309415757297,0.20596602593654811,"X - 21821",NA,".",NA,0.9310808922411787
"phenotypesmim",2.0064061640130024,1.579927716039813,1.2699354177051745,0.20708444061009185,"homocitrulline",NA,"Urea cycle; Arginine and Proline Metabolism","C02427",0.9324454221100177
"phenotypesmim",-1.6428787475652407,1.293939373660124,-1.2696721198908132,0.20717786807751531,"1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4)",NA,"Plasmalogen",NA,0.9325032457517435
"phenotypesmim",-1.5054771361762183,1.1855787257689554,-1.2698246885290385,0.20712372749338848,"4-vinylguaiacol sulfate",NA,"Food Component/Plant",NA,0.9325032457517435
"phenotypesmim",-1.7542165002733299,1.3828320808845966,-1.2685679805397332,0.20756999429532558,"hyocholate",NA,"Secondary Bile Acid Metabolism","C17649",0.9330124080410988
"phenotypesmim",1.7891944284777876,1.4123526303253178,1.2668184914030067,0.20819242998182155,"X - 12688",NA,".",NA,0.9332319760285048
"phenotypesmim",1.5086667277856063,1.1960899102180484,1.2613322083041187,0.21015325496149959,"X - 12462",NA,".",NA,0.9350980465726613
"phenotypesmim",1.4578351629849138,1.1603574177010922,1.256367340567518,0.21193938970126036,"suberate (octanedioate)",NA,"Fatty Acid, Dicarboxylate","C08278",0.9361298741517057
"phenotypesmim",0.24489787806080965,0.1952906286256359,1.254017562359681,0.212788605913156,"1-arachidonylglycerol (20:4)",NA,"Monoacylglycerol","C13857",0.9368542422247506
"phenotypesmim",-1.5737904690915772,1.2561111883478968,-1.2529069748686092,0.21319084222666213,"isobutyrylglycine (C4)",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9371988516978351
"phenotypesmim",1.6559250686689304,1.3213658346259263,1.253191981566344,0.2130875644329629,"X - 23680",NA,".",NA,0.9371988516978351
"phenotypesmim",1.456404686972509,1.1636436541571105,1.2515899362915024,0.2136685735352055,"X - 11334",NA,".",NA,0.9374233001843342
"phenotypesmim",1.541183293483576,1.2319988008875964,1.25096168305783,0.213896736792652,"retinol (Vitamin A)",NA,"Vitamin A Metabolism","C00473",0.937527809896259
"phenotypesmim",1.6966527541071112,1.3586840067213675,1.2487471301007613,0.21470242080876473,"X - 21849",NA,".",NA,0.9386733639369831
